B2,B3,B4,B8,B11,B12,NDVI,NDMI,longitude,latitude,geology_favorability
371.5,517.5,428.0,2123.5,1438.5,718.5,0.6645111,0.1923077,79.67526564122524,21.526059658770855,0.569358079710553
371.5,517.5,428.0,2123.5,1438.5,718.5,0.6645111,0.1923077,79.67544530428206,21.526059658770855,0.5432793911224097
383.5,506.5,445.5,2061.5,1520.5,778.5,0.64459515,0.15103294,79.67562496733889,21.526059658770855,0.5338006325445148
376.5,514.0,408.5,2134.0,1474.0,715.0,0.6786627,0.18292683,79.67580463039572,21.526059658770855,0.5394841600735144
374.0,522.0,388.5,2415.0,1459.5,698.0,0.72284645,0.24661246,79.67598429345254,21.526059658770855,0.5835383687558205
371.5,520.5,404.0,2461.0,1494.0,705.5,0.71797556,0.24450064,79.67616395650937,21.526059658770855,0.6227737515011651
414.0,583.5,458.5,2640.5,1593.5,775.0,0.7040981,0.24728389,79.67634361956618,21.526059658770855,0.6368913936299765
360.5,491.5,390.0,2391.0,1520.5,716.5,0.71952534,0.22254889,79.67652328262301,21.526059658770855,0.6334697995165998
383.0,529.5,400.0,2643.5,1536.5,729.0,0.7371447,0.26483253,79.67670294567984,21.526059658770855,0.6150052683477112
394.5,555.5,419.5,2462.0,1506.0,750.5,0.7088322,0.24092741,79.67688260873666,21.526059658770855,0.5943928566541609
374.0,497.0,396.5,2380.0,1446.0,691.5,0.7143886,0.24411918,79.67706227179349,21.526059658770855,0.572599341887569
379.5,521.5,390.5,2434.0,1399.5,641.5,0.7234909,0.26985782,79.6772419348503,21.526059658770855,0.5848215781398135
379.5,551.5,414.5,2553.0,1453.0,665.0,0.72064024,0.2745881,79.67742159790713,21.526059658770855,0.5646055892995477
399.5,576.5,441.0,2462.5,1515.5,742.0,0.6962287,0.23805933,79.67760126096395,21.526059658770855,0.5434526917480096
371.5,544.0,400.5,2331.5,1454.0,692.0,0.7068082,0.23180558,79.67778092402078,21.526059658770855,0.5063323208064785
387.0,567.0,427.0,2362.0,1499.5,704.0,0.69379705,0.2233588,79.6779605870776,21.526059658770855,0.5381912466600826
387.0,567.0,427.0,2362.0,1499.5,704.0,0.69379705,0.2233588,79.67814025013443,21.526059658770855,0.5700501725136867
363.5,522.0,413.0,2194.5,1524.0,773.0,0.68322146,0.18031465,79.67831991319125,21.526059658770855,0.6019090983647708
363.0,512.0,404.0,2400.0,1478.0,726.0,0.7118402,0.23775142,79.67849957624807,21.526059658770855,0.6379165195592298
358.0,521.5,379.5,2268.0,1405.0,686.0,0.7133145,0.2349578,79.6786792393049,21.526059658770855,0.6114645591390034
385.5,571.0,414.5,2472.5,1398.0,681.5,0.7128507,0.27761272,79.67885890236172,21.526059658770855,0.5809332294725742
365.0,531.0,389.5,2437.5,1431.0,670.5,0.7244429,0.26017836,79.67903856541855,21.526059658770855,0.5793496288778488
367.0,558.0,386.0,2448.5,1354.0,614.5,0.7276416,0.28783694,79.67921822847536,21.526059658770855,0.6019566560692522
355.5,540.5,368.5,2339.0,1325.5,597.0,0.72779316,0.27657253,79.67939789153219,21.526059658770855,0.6252037452376801
353.0,508.5,377.5,2076.5,1375.0,665.0,0.69233906,0.20324497,79.67957755458902,21.526059658770855,0.6520709163591888
362.0,525.5,409.0,2020.0,1414.5,720.5,0.6632359,0.17629932,79.67975721764584,21.526059658770855,0.6789380874806978
367.0,510.0,388.5,2175.0,1423.0,681.5,0.69689876,0.209005,79.67993688070267,21.526059658770855,0.7058052586022068
375.0,546.0,427.0,2167.0,1496.5,757.5,0.6707787,0.1830217,79.6801165437595,21.526059658770855,0.717341409213355
384.0,577.5,452.5,2409.5,1617.0,837.5,0.6837876,0.19682106,79.68029620681631,21.526059658770855,0.7062188022675187
449.0,668.0,533.5,2645.5,1757.0,970.0,0.66435987,0.20181715,79.68047586987313,21.526059658770855,0.7077431665117745
449.0,668.0,533.5,2645.5,1757.0,970.0,0.66435987,0.20181715,79.68065553292996,21.526059658770855,0.7154026836863363
400.0,590.0,463.5,2338.5,1603.5,831.0,0.6691649,0.18645358,79.68083519598679,21.526059658770855,0.7027873246527685
373.0,559.5,385.5,2342.5,1421.0,677.0,0.71737534,0.24485187,79.68101485904361,21.526059658770855,0.5229385134854965
354.0,518.0,394.0,2267.5,1435.5,678.5,0.7039264,0.22468269,79.68119452210043,21.526059658770855,0.5802850592027925
391.5,563.5,462.0,2285.5,1571.0,812.0,0.66369426,0.18527162,79.68137418515725,21.526059658770855,0.6378545353247068
442.0,637.5,619.0,2459.5,1996.5,1145.5,0.5978561,0.10390485,79.68155384821408,21.526059658770855,0.6843022814638309
499.0,704.0,787.5,2305.0,2243.5,1428.0,0.4907033,0.013520941,79.6817335112709,21.526059658770855,0.6837749321721331
507.0,692.5,774.0,2090.5,2093.0,1348.0,0.45959154,-0.00059758575,79.68191317432773,21.526059658770855,0.6803119696681456
484.5,620.5,660.0,1292.0,1458.0,928.0,0.3237705,-0.060363635,79.68209283738456,21.526059658770855,0.6608439570461654
483.0,617.5,583.0,1082.5,1068.5,746.5,0.29990995,0.0065086004,79.68227250044137,21.526059658770855,0.648451211500642
463.5,598.0,603.5,1941.5,1714.5,1077.5,0.52573675,0.062089715,79.6824521634982,21.526059658770855,0.6442926145767962
529.5,700.5,797.5,2300.0,2441.0,1558.5,0.4850686,-0.02974056,79.68263182655502,21.526059658770855,0.6536476000967314
536.0,697.5,775.0,2295.5,2410.5,1519.5,0.49519622,-0.02443689,79.68281148961185,21.526059658770855,0.6806308236271664
527.0,711.0,793.0,2282.0,2494.0,1536.5,0.48422763,-0.04438861,79.68299115266868,21.526059658770855,0.6724458328602119
527.0,711.0,793.0,2282.0,2494.0,1536.5,0.48422763,-0.04438861,79.68317081572549,21.526059658770855,0.6596918550252172
586.0,797.0,930.5,2388.0,2697.0,1773.0,0.43920445,-0.06076696,79.68335047878232,21.526059658770855,0.6277151436230817
607.5,779.0,924.5,2420.5,2627.5,1701.0,0.4472347,-0.041006338,79.68353014183914,21.526059658770855,0.6396800906004216
518.5,704.5,737.0,2445.0,2185.0,1367.0,0.53676933,0.056155507,79.68370980489597,21.526059658770855,0.6906927576255457
485.0,652.0,650.5,2249.0,1907.0,1144.5,0.55130196,0.082290664,79.6838894679528,21.526059658770855,0.7013900935185337
463.0,618.0,615.5,2287.5,1916.5,1085.0,0.5759559,0.08824929,79.68406913100962,21.526059658770855,0.6474401282676241
466.0,656.5,666.5,2295.5,2014.0,1177.0,0.5499662,0.065320805,79.68424879406643,21.526059658770855,0.5825779262988936
442.0,632.0,633.0,2168.5,1872.5,1061.5,0.5480992,0.0732492,79.68442845712326,21.526059658770855,0.5471443989933744
449.5,645.5,622.0,2172.0,1798.0,997.5,0.5547602,0.09420655,79.68460812018009,21.526059658770855,0.5481121453833607
443.5,626.5,565.5,2107.5,1720.5,927.0,0.5768799,0.10109718,79.68478778323691,21.526059658770855,0.5769525527409421
438.5,618.0,541.5,2055.5,1683.5,892.0,0.58298033,0.09949184,79.68496744629374,21.526059658770855,0.6145318050509335
420.5,618.5,553.0,2123.0,1710.5,896.0,0.58669657,0.10760402,79.68514710935055,21.526059658770855,0.6608267515012157
395.0,583.5,462.5,2190.0,1676.5,853.0,0.65127236,0.13280745,79.68532677240738,21.526059658770855,0.6533142440585108
396.5,578.5,462.0,2127.0,1684.5,846.0,0.64310545,0.11609603,79.6855064354642,21.526059658770855,0.6178313256352944
431.0,635.5,531.5,2258.5,1802.0,935.0,0.61899644,0.112424575,79.68568609852103,21.526059658770855,0.5848734517117861
431.0,635.5,531.5,2258.5,1802.0,935.0,0.61899644,0.112424575,79.68586576157786,21.526059658770855,0.6035444636718775
454.5,674.5,590.0,2348.0,1927.0,1043.0,0.59836626,0.09847953,79.68604542463468,21.526059658770855,0.5769280210509211
515.0,714.5,718.5,2407.5,2032.0,1152.0,0.5403071,0.0845816,79.6862250876915,21.526059658770855,0.5026514140068883
523.0,721.0,763.5,2341.0,2081.0,1250.5,0.50813335,0.058796924,79.68640475074832,21.526059658770855,0.4784147558571208
492.0,681.5,706.5,2335.5,2067.0,1246.0,0.535503,0.060988076,79.68658441380515,21.526059658770855,0.4710991319155775
468.0,664.0,637.0,2341.5,2219.5,1348.5,0.57226795,0.02674852,79.68676407686198,21.526059658770855,0.4758311030549568
637.5,873.5,1079.0,2755.0,2887.0,1906.0,0.43714136,-0.02339596,79.6869437399188,21.526059658770855,0.4893848773675614
673.5,919.5,1129.5,2879.5,3018.0,2009.5,0.43651783,-0.023484528,79.68712340297562,21.526059658770855,0.5029386516790939
605.5,824.5,974.5,2483.5,2556.0,1726.0,0.4363794,-0.0143863475,79.68730306603244,21.526059658770855,0.5009517527125295
471.5,642.5,638.5,2279.0,2125.5,1297.0,0.5622965,0.03485072,79.68748272908927,21.526059658770855,0.49161005705078886
426.5,624.5,557.5,2231.0,1892.0,1093.0,0.60014343,0.08222169,79.6876623921461,21.526059658770855,0.48838658870692253
575.5,803.0,871.5,2822.5,2492.0,1527.5,0.5281538,0.062188353,79.68784205520292,21.526059658770855,0.49261716158210306
723.0,951.5,1131.5,2644.5,2726.5,1929.5,0.40068856,-0.015267176,79.68802171825975,21.526059658770855,0.497462479468327
663.5,901.5,919.0,2684.0,2525.5,1806.0,0.48986956,0.030425185,79.68820138131656,21.526059658770855,0.5096591499414227
663.5,901.5,919.0,2684.0,2525.5,1806.0,0.48986956,0.030425185,79.68838104437339,21.526059658770855,0.532113054558127
596.0,828.5,891.0,2485.0,2646.5,1966.0,0.4721564,-0.03147228,79.68856070743021,21.526059658770855,0.5580009333261552
757.0,1041.0,1230.5,2596.0,3032.0,2397.0,0.35685351,-0.077469796,79.68874037048704,21.526059658770855,0.585003720517849
666.5,861.0,1047.5,2490.0,2850.5,1961.5,0.40777385,-0.06750304,79.68892003354387,21.526059658770855,0.6294653794782361
950.0,1213.0,1379.0,2637.5,3054.5,2279.5,0.3133325,-0.07326072,79.68909969660068,21.526059658770855,0.6739270384351066
756.0,1033.5,1288.0,2311.5,2843.5,2203.0,0.28434506,-0.10320078,79.6892793596575,21.526059658770855,0.7127867291698909
720.5,961.0,1127.5,2513.5,3091.0,2193.5,0.38066465,-0.1030422,79.68945902271433,21.526059658770855,0.705996805821574
974.5,1299.0,1661.0,3079.0,3742.5,2783.5,0.29915613,-0.097265996,79.68963868577116,21.526059658770855,0.699206882473257
1007.0,1324.5,1677.0,3080.0,3981.0,2934.5,0.2949338,-0.12760232,79.68981834882798,21.526059658770855,0.6924169591249401
975.0,1254.5,1563.5,3003.0,3830.5,2804.0,0.3152305,-0.12109461,79.68999801188481,21.526059658770855,0.6798367404974636
870.0,1135.0,1468.0,2776.5,3650.5,2652.0,0.3082813,-0.1359888,79.69017767494162,21.526059658770855,0.6810759628780313
884.5,1136.0,1418.5,2640.5,3597.5,2677.5,0.30105937,-0.15341456,79.69035733799845,21.526059658770855,0.6447758005240725
988.0,1261.0,1578.5,2777.0,3627.0,2780.0,0.2751693,-0.13272955,79.69053700105528,21.526059658770855,0.6219720210284192
975.5,1279.5,1634.0,3021.5,3715.0,2698.5,0.29803458,-0.10294663,79.6907166641121,21.526059658770855,0.602502849054826
876.5,1197.0,1561.0,2983.0,3512.5,2424.5,0.31294015,-0.08151797,79.69089632716893,21.526059658770855,0.5830336770812328
876.5,1197.0,1561.0,2983.0,3512.5,2424.5,0.31294015,-0.08151797,79.69107599022574,21.526059658770855,0.5635645051091795
760.0,1038.0,1316.0,2694.5,3264.5,2224.0,0.34372273,-0.09565363,79.69125565328257,21.526059658770855,0.6771129672939278
703.0,927.0,1200.5,2580.0,3027.0,2052.0,0.36489883,-0.07972178,79.6914353163394,21.526059658770855,0.6298000146326872
709.5,923.5,1095.5,2434.5,2773.0,1854.0,0.3793201,-0.0650024,79.69161497939622,21.526059658770855,0.5897116144845351
718.0,965.0,1078.5,2473.0,2717.0,1818.5,0.392651,-0.047013488,79.69179464245305,21.526059658770855,0.5709033921931173
700.5,939.5,1084.0,2544.5,2665.0,1766.5,0.40250793,-0.02313082,79.69197430550987,21.526059658770855,0.5520951699016995
600.0,815.0,886.0,2365.0,2453.5,1579.0,0.45493695,-0.018366711,79.69215396856669,21.526059658770855,0.5332869476117693
663.5,884.5,967.5,2495.0,2565.5,1693.0,0.44115523,-0.01393143,79.69233363162351,21.526059658770855,0.5163613510358134
760.5,1012.5,1196.0,2787.0,3011.5,2004.0,0.39944765,-0.03871691,79.69251329468034,21.526059658770855,0.5226433148158005
943.5,1272.5,1678.5,3174.0,3632.0,2496.0,0.30819166,-0.06729356,79.69269295773717,21.526059658770855,0.5063237544166141
970.5,1314.5,1769.0,3401.5,3924.0,2709.5,0.3157335,-0.07132619,79.69287262079399,21.526059658770855,0.5138958924683237
986.0,1327.5,1803.0,3292.5,3897.5,2728.5,0.29231676,-0.084144644,79.69305228385082,21.526059658770855,0.5316750512537861
851.5,1104.0,1353.0,2778.5,3245.0,2289.0,0.34503207,-0.07744667,79.69323194690763,21.526059658770855,0.5494542100378424
714.0,950.0,1166.5,2618.5,2899.0,2020.5,0.38361955,-0.050838243,79.69341160996446,21.526059658770855,0.5567198827351614
714.0,950.0,1166.5,2618.5,2899.0,2020.5,0.38361955,-0.050838243,79.69359127302128,21.526059658770855,0.5578892230196818
773.5,1018.5,1268.5,2587.5,3087.0,2173.0,0.34206432,-0.088025376,79.69377093607811,21.526059658770855,0.5553237767075481
817.0,1082.0,1347.0,2765.0,3375.0,2349.5,0.34484437,-0.09934854,79.69395059913494,21.526059658770855,0.5624791294105731
728.5,970.5,1230.0,2738.5,3273.5,2193.5,0.38011843,-0.08898869,79.69413026219175,21.526059658770855,0.5641901149806028
613.0,799.0,944.0,2546.5,2827.0,1797.0,0.4591033,-0.052200615,79.69430992524858,21.526059658770855,0.5659011005507677
655.0,833.5,1029.5,2481.0,2902.0,1858.5,0.41347387,-0.07820918,79.6944895883054,21.526059658770855,0.5676120861209328
603.5,824.5,963.0,2288.0,2407.5,1616.0,0.4075669,-0.025449898,79.69466925136223,21.526059658770855,0.5693230716910979
462.0,643.5,602.0,2088.5,1873.0,1175.0,0.55249953,0.054398585,79.69484891441905,21.526059658770855,0.6578472283180675
468.5,640.5,619.5,2172.0,1932.5,1139.0,0.5561526,0.05835059,79.69502857747588,21.526059658770855,0.5866703771879547
470.5,663.5,635.5,2190.0,2086.0,1276.0,0.5501681,0.024321796,79.6952082405327,21.526059658770855,0.47876407020875655
522.5,708.5,743.0,2392.0,2431.0,1516.5,0.5259968,-0.008086253,79.69538790358952,21.526059658770855,0.4922528659077131
455.5,629.5,612.5,2109.5,2019.0,1223.0,0.54996324,0.021920795,79.69556756664635,21.526059658770855,0.5615088208877685
416.0,599.5,495.0,2181.0,1655.0,902.5,0.6300448,0.137122,79.69574722970317,21.526059658770855,0.5961731425949026
418.5,613.0,475.0,2309.0,1580.5,838.5,0.65876436,0.18729913,79.69592689276,21.526059658770855,0.5869432718684913
418.5,613.0,475.0,2309.0,1580.5,838.5,0.65876436,0.18729913,79.69610655581681,21.526059658770855,0.5777134011428102
393.5,559.0,455.0,2115.5,1573.5,832.5,0.6459833,0.14692329,79.69628621887364,21.526059658770855,0.5523170946633765
398.0,573.5,464.0,2133.0,1642.0,894.5,0.6426646,0.13006623,79.69646588193046,21.526059658770855,0.5259798922764328
433.0,607.5,550.0,2008.5,1892.5,1096.5,0.5700606,0.029735966,79.69664554498729,21.526059658770855,0.4778756421369772
444.0,596.5,576.5,1819.0,1909.5,1176.0,0.5186809,-0.024272496,79.69682520804412,21.526059658770855,0.41886056886245693
406.0,578.0,499.5,2055.0,1859.5,1035.5,0.6089254,0.049942523,79.69700487110094,21.526059658770855,0.53523630902664
407.5,564.5,508.0,2283.5,1776.5,991.5,0.63603795,0.12487685,79.69718453415776,21.526059658770855,0.5352910872270394
395.5,536.5,479.0,2155.0,1650.0,866.5,0.6362946,0.1327201,79.69736419721458,21.526059658770855,0.5181255105107949
399.5,541.5,457.5,2249.0,1691.0,893.0,0.661925,0.14162436,79.69754386027141,21.526059658770855,0.5201597831815661
414.0,572.0,512.0,2268.5,1700.0,898.5,0.6317209,0.14325312,79.69772352332824,21.526059658770855,0.5098680980554992
382.5,520.5,408.0,2416.5,1590.0,758.0,0.7110993,0.20628978,79.69790318638506,21.526059658770855,0.49957641292943245
425.0,573.0,465.5,2564.0,1664.5,842.5,0.6926886,0.21272318,79.69808284944187,21.526059658770855,0.48928472780417964
402.5,575.5,474.0,2551.5,1744.5,881.0,0.6866634,0.18784916,79.6982625124987,21.526059658770855,0.4789930426781128
419.5,594.5,475.5,2741.5,1824.5,930.0,0.70438296,0.20083223,79.69844217555553,21.526059658770855,0.49092313718658365
413.0,590.5,491.5,2669.0,1875.5,963.0,0.68897325,0.17460667,79.69862183861235,21.526059658770855,0.5097066003089834
413.0,590.5,491.5,2669.0,1875.5,963.0,0.68897325,0.17460667,79.69880150166918,21.526059658770855,0.5284900634313829
366.0,540.0,410.0,2663.0,1714.5,841.0,0.7331598,0.21667619,79.698981164726,21.526059658770855,0.540523914569514
400.5,590.0,439.0,2900.0,1709.5,808.5,0.737047,0.25827095,79.69916082778282,21.526059658770855,0.5482134172531506
403.0,576.5,440.5,2646.5,1753.0,865.0,0.7146097,0.20309126,79.69934049083965,21.526059658770855,0.6042392777000176
502.5,749.0,570.5,3110.0,1918.5,1030.0,0.6899878,0.23694938,79.69952015389647,21.526059658770855,0.6544438426567928
502.0,751.0,565.0,3293.5,1925.5,1001.0,0.7071401,0.26211917,79.6996998169533,21.526059658770855,0.6222021437062767
512.0,709.5,519.0,3303.0,1900.5,914.5,0.7284144,0.26953012,79.69987948001013,21.526059658770855,0.612868955831263
507.0,745.0,543.5,3230.0,1940.0,949.5,0.7119385,0.24951644,79.70005914306694,21.526059658770855,0.6059310119390191
541.0,795.0,599.5,3359.5,1930.5,973.0,0.69714576,0.27013233,79.70023880612376,21.526059658770855,0.5989930680462263
495.5,751.0,523.0,3144.0,1939.0,939.0,0.7147532,0.23706472,79.70041846918059,21.526059658770855,0.6026303960134086
462.5,752.0,497.5,3409.0,1921.5,925.5,0.7452963,0.2790545,79.70059813223742,21.526059658770855,0.6202311472225261
464.0,700.0,534.0,3109.5,1828.5,920.0,0.70687526,0.25941676,79.70077779529424,21.526059658770855,0.6285439986225237
436.0,630.0,457.0,2860.0,1621.5,772.0,0.7244498,0.27635837,79.70095745835107,21.526059658770855,0.5692345861541971
419.5,607.5,447.5,2662.0,1592.5,762.0,0.7121724,0.2513809,79.70113712140788,21.526059658770855,0.5525856464707166
419.5,607.5,447.5,2662.0,1592.5,762.0,0.7121724,0.2513809,79.70131678446471,21.526059658770855,0.5564705013119264
400.0,551.0,438.5,2364.0,1556.0,761.0,0.6870651,0.20612244,79.70149644752154,21.526059658770855,0.5603553561531363
424.5,597.5,472.5,2813.0,1847.0,920.5,0.71237254,0.20729613,79.70167611057836,21.526059658770855,0.5535961987639412
504.5,684.5,676.5,2559.0,2461.0,1475.0,0.5818266,0.019521913,79.70185577363519,21.526059658770855,0.49779008321217477
568.0,740.5,843.0,2490.0,2761.5,1771.5,0.49414942,-0.051699515,79.702035436692,21.526059658770855,0.4434830405683662
614.0,784.5,953.5,2440.0,2885.5,1943.5,0.43804333,-0.08365412,79.70221509974883,21.526059658770855,0.461302788233269
728.0,926.0,1164.5,2403.0,3030.5,2146.5,0.3471619,-0.115487255,79.70239476280565,21.526059658770855,0.5054805772942337
717.5,937.5,1137.5,2170.0,2699.5,1897.0,0.3121693,-0.108738065,79.70257442586248,21.526059658770855,0.5037474594292346
483.5,614.0,625.0,1481.5,1338.0,930.0,0.40659863,0.05089555,79.7027540889193,21.526059658770855,0.5202009553634703
413.0,546.0,428.0,608.5,430.0,265.0,0.17414375,0.17188253,79.70293375197613,21.526059658770855,0.5425157878853494
399.0,563.5,409.0,368.0,263.0,174.0,-0.052767053,0.16640253,79.70311341503294,21.526059658770855,0.5514655152381315
398.0,589.5,408.5,430.0,354.0,221.0,0.025641026,0.096938774,79.70329307808977,21.526059658770855,0.5494659671465435
441.5,643.0,505.0,1091.5,968.0,585.5,0.3673661,0.059966013,79.7034727411466,21.526059658770855,0.5477892607625464
571.0,743.5,781.5,1982.5,2037.5,1418.5,0.4345152,-0.013681592,79.70365240420342,21.526059658770855,0.5544855432656993
666.5,903.5,1153.5,2157.0,2867.0,2146.0,0.30312642,-0.14132166,79.70383206726025,21.526059658770855,0.49920292640567043
666.5,903.5,1153.5,2157.0,2867.0,2146.0,0.30312642,-0.14132166,79.70401173031706,21.526059658770855,0.48121428405302846
634.5,869.0,1127.5,2158.5,2999.5,2300.5,0.31375533,-0.16304769,79.70419139337389,21.526059658770855,0.4687160256338718
627.0,853.0,1085.0,2174.0,2712.0,1976.0,0.33415157,-0.11011052,79.70437105643072,21.526059658770855,0.5006404811088928
471.0,664.5,683.5,2318.5,2096.5,1364.0,0.5446369,0.050283127,79.70455071948754,21.526059658770855,0.5178334171368996
458.5,673.0,657.0,2509.0,2054.5,1274.5,0.5849652,0.09959461,79.70473038254437,21.526059658770855,0.565328107034421
659.5,905.5,1064.0,2475.0,2991.5,2073.0,0.3987002,-0.09448459,79.7049100456012,21.526059658770855,0.5835366188324232
768.5,1000.0,1239.0,2378.0,3140.0,2261.0,0.31490186,-0.13809352,79.70508970865801,21.526059658770855,0.596971869980922
676.0,876.5,1085.0,2329.0,3090.5,2224.0,0.36438197,-0.14051111,79.70526937171483,21.526059658770855,0.6106159632997399
715.0,916.0,1157.0,2243.0,3169.0,2278.5,0.31941175,-0.17110126,79.70544903477166,21.526059658770855,0.5850280593403575
687.0,924.0,1112.0,2298.0,3050.0,2178.0,0.34780058,-0.14061332,79.70562869782849,21.526059658770855,0.538944203926315
711.0,925.5,1130.0,2307.5,2940.0,2097.5,0.34254545,-0.120533586,79.70580836088531,21.526059658770855,0.5213375354332195
631.5,811.5,967.5,2194.5,2677.0,1842.0,0.38804555,-0.09904547,79.70598802394213,21.526059658770855,0.5057803619050106
563.5,731.5,814.5,2095.5,2307.0,1547.0,0.4402062,-0.048040885,79.70616768699895,21.526059658770855,0.5056402158706378
418.0,546.5,544.5,1783.5,1955.5,1224.0,0.5322165,-0.046001606,79.70634735005578,21.526059658770855,0.49324871264963777
418.0,546.5,544.5,1783.5,1955.5,1224.0,0.5322165,-0.046001606,79.7065270131126,21.526059658770855,0.485579895217372
493.5,678.5,705.5,2160.5,2263.0,1425.5,0.5076762,-0.023171697,79.70670667616943,21.526059658770855,0.4779110777851062
671.0,915.0,1078.5,2510.0,2742.5,1845.0,0.3989132,-0.044264637,79.70688633922626,21.526059658770855,0.4702422603528405
702.0,932.5,1132.5,2490.0,3011.0,2088.5,0.3747412,-0.09471005,79.70706600228307,21.526059658770855,0.47570445321475685
755.5,982.0,1221.5,2567.0,3233.5,2288.0,0.35515377,-0.11490389,79.7072456653399,21.526059658770855,0.4824627058535571
751.5,1010.5,1306.0,2425.0,3347.5,2501.5,0.2999196,-0.15980944,79.70742532839672,21.526059658770855,0.48922095849235736
719.5,900.5,1161.5,2011.0,2881.5,2217.0,0.2677699,-0.1779254,79.70760499145355,21.526059658770855,0.49597921113115756
580.5,838.0,952.5,1844.0,2457.0,1570.0,0.31879136,-0.14252499,79.70778465451038,21.526059658770855,0.4709424374588974
603.0,869.0,968.0,1935.0,2337.0,1490.5,0.3331037,-0.09410112,79.70796431756719,21.526059658770855,0.42328301257048173
554.5,756.0,878.5,1808.0,2194.5,1467.0,0.3459892,-0.09656465,79.70814398062402,21.526059658770855,0.3791330655085058
591.0,807.0,919.0,2030.0,2235.0,1487.5,0.37673786,-0.04806565,79.70832364368084,21.526059658770855,0.39415259760120847
595.0,774.0,900.5,1841.0,2241.0,1354.5,0.34306037,-0.09799118,79.70850330673767,21.526059658770855,0.4079640113241142
590.0,777.0,935.5,1776.5,2246.0,1334.5,0.31010324,-0.116718456,79.7086829697945,21.526059658770855,0.4217754250470199
623.5,823.0,939.0,1799.0,2274.0,1434.0,0.31409788,-0.11662166,79.70886263285132,21.526059658770855,0.43558683876992554
623.5,823.0,939.0,1799.0,2274.0,1434.0,0.31409788,-0.11662166,79.70904229590813,21.526059658770855,0.44939825249173876
631.5,828.5,950.5,1783.5,2178.5,1418.0,0.30468178,-0.09969712,79.70922195896496,21.526059658770855,0.46320966621464443
638.5,854.0,1002.0,1649.0,2049.5,1302.0,0.24405885,-0.10828714,79.70940162202179,21.526059658770855,0.47865021526003604
651.0,851.0,1041.5,1585.0,2210.0,1596.0,0.20692937,-0.16469038,79.70958128507861,21.526059658770855,0.49819723295597257
712.5,947.0,1206.5,1941.0,2599.5,2013.5,0.23335981,-0.14502808,79.70976094813544,21.526059658770855,0.49724367161332966
869.0,1113.0,1540.5,2402.0,2924.0,2293.0,0.21851617,-0.098009765,79.70994061119225,21.526059658770855,0.5133976083270848
726.5,974.5,1198.0,1819.0,2587.5,2138.0,0.20583361,-0.17440145,79.71012027424908,21.526059658770855,0.5180131693173702
694.5,911.5,1151.5,1779.0,2519.0,2051.5,0.21412729,-0.1721731,79.7102999373059,21.526059658770855,0.38050936095237786
709.0,932.0,1156.5,1948.5,2635.0,1966.0,0.25507247,-0.14977637,79.71047960036273,21.526059658770855,0.2780300092770324
706.5,948.5,1102.0,2008.5,2591.0,1924.5,0.29143223,-0.1266442,79.71065926341956,21.526059658770855,0.2860188362796625
789.0,1038.5,1211.5,2389.5,2795.0,2103.0,0.32713136,-0.07821391,79.71083892647638,21.526059658770855,0.2940076632822925
702.5,950.5,1177.0,2307.5,2841.0,2190.0,0.32443678,-0.103622414,79.7110185895332,21.526059658770855,0.30199649028429065
678.0,901.5,1144.0,2115.0,2852.5,2098.0,0.29794416,-0.14846502,79.71119825259002,21.526059658770855,0.3099853172869207
637.5,821.0,1068.0,2156.5,2723.0,2002.0,0.3375717,-0.116097964,79.71137791564685,21.526059658770855,0.31797414428955073
520.0,694.5,759.5,2045.0,2089.5,1405.5,0.45837048,-0.010763091,79.71155757870368,21.526059658770855,0.32424682392011894
520.0,694.5,759.5,2045.0,2089.5,1405.5,0.45837048,-0.010763091,79.7117372417605,21.526059658770855,0.3454623283471064
504.0,665.0,677.5,1718.0,1791.5,1137.0,0.4343561,-0.020943154,79.71191690481731,21.526059658770855,0.3422858835876992
618.5,817.0,946.0,2321.5,2499.0,1684.0,0.42096403,-0.036821906,79.71209656787414,21.526059658770855,0.40185350515144397
608.0,792.0,897.0,2254.5,2336.5,1463.0,0.43074727,-0.017861033,79.71227623093097,21.526059658770855,0.4531271899494899
496.0,692.0,698.5,2290.5,2134.5,1276.0,0.5326196,0.035254236,79.7124558939878,21.526059658770855,0.45737681682144943
428.0,602.0,529.5,2338.0,1903.0,1065.5,0.6306887,0.10257015,79.71263555704462,21.526059658770855,0.41273788901322417
439.0,629.0,529.0,2516.0,1809.0,924.5,0.65254515,0.16346821,79.71281522010145,21.526059658770855,0.3680989612049989
421.0,618.5,489.0,2449.0,1753.5,886.5,0.6671205,0.16549672,79.71299488315826,21.526059658770855,0.41156941027009664
427.5,627.5,508.0,2495.5,1815.0,962.5,0.66172796,0.15787032,79.71317454621509,21.526059658770855,0.4442716834392175
425.5,634.0,521.5,2549.5,1818.5,968.0,0.66037124,0.16735348,79.71335420927191,21.526059658770855,0.3801590231418961
419.0,614.0,492.5,2469.0,1777.0,922.0,0.6673983,0.16297692,79.71353387232874,21.526059658770855,0.3640076574460875
455.0,648.0,580.5,2474.0,1858.0,1028.0,0.61990505,0.1421976,79.71371353538557,21.526059658770855,0.3481250379789114
408.5,596.5,479.5,2315.5,1757.5,903.0,0.6568873,0.13699976,79.71389319844238,21.526059658770855,0.3295824461837042
